"ID","Surfweight","Year","Age","Sex","Ethnicity","Edu","LFS","Partner","Parent","NumberChildren","Tenure","HhIncome","NZDep","Migrant","Disability","HomeAfford","LifeSatisfy","LifeWorth","Health","TeReo","GovTereo","Selfactual","Trust","TrustPolice","TrustMedia","TrustParliament","Voted","Mwb","Housecold","Housedamp","Moves","AccessMed","AccessGreen","AccessPt","NeighConnect","NeighCrime","Victim","Discrim","Lonely","Hardtalk","AgeC","SexC","DisabilityC","EthnicityC","VotedC","LFSC"
113,3289.908,2021,"55-64","Female","European/Other",1,"Employed",1,0,0,1,3,2,1,"not disabled",1,7,10,4,1,1,4,6,6,2,2,"No",15,2,2,NA,NA,NA,NA,NA,9,0,1,2,3,5,1,0,4,0,1
114,1218.05,2021,"65+","Male","Asian",3,"Employed",0,0,0,2,2,10,1,"not disabled",4,8,8,5,3,5,3,5,2,0,0,"Yes",9,3,2,NA,NA,NA,NA,NA,4,0,1,2,3,6,0,0,3,1,1
115,9845.4,2021,"45-54","Female","European/Other",1,"Employed",1,0,0,2,3,9,1,"not disabled",7,7,8,3,4,5,5,8,8,5,7,"Yes",15,1,1,NA,NA,NA,NA,NA,3,1,0,2,3,4,1,0,4,1,1
116,3289.908,2021,"65+","Male","European/Other",4,"Employed",0,0,0,2,1,5,1,"not disabled",6,7,10,3,1,3,5,8,9,6,6,"Yes",18,1,1,NA,NA,NA,NA,NA,4,0,0,3,4,6,0,0,4,1,1
117,19151.94,2021,"45-54","Male","European/Other",3,"Employed",1,0,0,2,3,6,1,"not disabled",10,10,10,5,1,3,5,8,10,2,5,"Yes",20,1,1,NA,NA,NA,NA,NA,8,0,0,1,1,4,0,0,4,1,1
118,1507.429,2021,"35-44","Female","European/Other",4,"Not in the labour force",0,0,0,2,3,9,1,"not disabled",8,7,7,4,1,3,4,7,8,4,5,"Yes",20,99,1,NA,NA,NA,NA,NA,9,0,0,2,2,3,1,0,4,1,3
120,18393.65,2021,"35-44","Female","European/Other",2,"Employed",0,0,0,1,1,10,1,"not disabled",7,6,7,2,1,1,4,0,0,5,6,"No",4,4,1,NA,NA,NA,NA,NA,8,0,1,3,4,3,1,0,4,0,1
121,4244.958,2021,"55-64","Female","European/Other",4,"Not in the labour force",0,0,0,2,1,10,2,"not disabled",5,5,10,4,1,3,1,5,4,0,4,"Yes",13,1,1,NA,NA,NA,NA,NA,8,0,0,1,1,5,1,0,4,1,3
122,9096.226,2021,"25-34","Female","European/Other",1,"Employed",0,0,0,3,1,8,1,"Disabled",2,2,2,4,2,3,3,2,8,8,9,"No",9,4,3,NA,NA,NA,NA,NA,9,1,1,3,5,2,1,1,4,0,1
123,2017.217,2021,"35-44","Female","European/Other",2,"Not in the labour force",0,0,0,1,1,7,6,"not disabled",0,5,6,2,1,3,3,5,1,8,5,"Yes",2,4,2,NA,NA,NA,NA,NA,4,1,0,3,4,3,1,0,4,1,3
124,5212.354,2021,"45-54","Male","European/Other",4,"Employed",0,0,0,2,2,5,1,"not disabled",8,9,9,3,3,4,5,8,8,3,8,"Yes",20,1,1,NA,NA,NA,NA,NA,3,0,0,2,1,4,0,0,4,1,1
125,5069.009,2021,"35-44","Male","European/Other",4,"Employed",1,1,2,1,2,2,1,"not disabled",5,8,8,4,1,4,5,7,9,5,5,"Yes",17,2,1,NA,NA,NA,NA,NA,3,0,0,1,1,3,0,0,4,1,1
126,9710.951,2021,"65+","Female","European/Other",3,"Employed",1,0,0,2,1,5,2,"not disabled",8,9,10,4,1,4,5,7,8,1,10,"Yes",18,1,1,NA,NA,NA,NA,NA,8,0,0,1,2,6,1,0,4,1,1
127,11113.38,2021,"45-54","Male","European/Other",4,"Employed",1,1,1,1,3,4,1,"not disabled",5,8,9,4,2,3,4,5,7,2,1,"Yes",18,1,1,NA,NA,NA,NA,NA,3,1,1,1,2,4,0,0,4,1,1
128,411.3497,2021,"65+","Male","Asian",4,"Not in the labour force",0,0,0,2,3,4,1,"not disabled",10,9,10,4,3,2,4,5,7,5,4,"Yes",20,2,2,NA,NA,NA,NA,NA,3,0,1,1,2,6,0,0,3,1,3
129,17759.38,2021,"55-64","Female","European/Other",2,"Employed",0,0,0,3,1,9,2,"not disabled",7,5,7,1,1,2,4,0,10,0,5,"Yes",16,4,3,NA,NA,NA,NA,NA,8,0,0,3,5,5,1,0,4,1,1
130,662.8489,2021,"65+","Male","Asian",3,"Employed",1,0,0,1,2,4,2,"not disabled",8,8,10,3,2,4,4,5,8,2,5,"Yes",12,2,1,NA,NA,NA,NA,NA,3,0,0,3,2,6,0,0,3,1,1
131,13141.51,2021,"65+","Female","European/Other",4,"Employed",0,0,0,1,2,2,2,"not disabled",7,8,8,2,2,5,5,8,10,5,8,"Yes",20,1,1,NA,NA,NA,NA,NA,3,0,0,1,2,6,1,0,4,1,1
132,3456.027,2021,"45-54","Male","European/Other",1,"Not in the labour force",1,0,0,2,3,2,6,"not disabled",5,8,7,3,1,4,4,8,9,7,9,"Yes",14,3,2,NA,NA,NA,NA,NA,4,0,0,1,2,4,0,0,4,1,3
133,3937.541,2021,"65+","Male","European/Other",2,"Employed",0,0,0,3,1,7,3,"not disabled",5,10,9,3,1,4,3,5,10,7,1,"Yes",9,1,1,NA,NA,NA,NA,NA,5,0,0,2,2,6,0,0,4,1,1
134,2842.583,2021,"15-24","Female","Maori",1,"Employed",0,0,0,2,3,4,4,"not disabled",10,10,10,5,2,5,3,5,10,7,6,"Not Eligible",10,2,2,NA,NA,NA,NA,NA,4,0,0,3,3,1,1,0,1,99,1
135,7503.244,2021,"35-44","Female","European/Other",2,"Employed",1,1,1,1,3,10,6,"not disabled",9,9,10,3,1,3,4,8,8,7,8,"Yes",13,4,1,NA,NA,NA,NA,NA,9,0,0,3,4,3,1,0,4,1,1
136,6021.568,2021,"55-64","Male","Asian",2,"Employed",1,0,0,2,3,1,6,"not disabled",3,8,7,4,1,3,5,7,7,7,7,"Yes",16,1,1,NA,NA,NA,NA,NA,4,0,0,1,2,5,0,0,3,1,1
137,862.4892,2021,"55-64","Female","Asian",3,"Employed",1,0,0,2,2,1,2,"not disabled",9,7,5,2,1,4,4,6,9,6,6,"Yes",20,1,1,NA,NA,NA,NA,NA,3,0,0,2,3,5,1,0,3,1,1
138,74.58604,2021,"35-44","Male","European/Other",3,"Unemployed",1,1,3,1,3,3,6,"not disabled",5,9,8,3,2,4,5,7,9,5,5,"Yes",10,1,2,NA,NA,NA,NA,NA,3,0,0,2,2,3,0,0,4,1,2
139,680.9493,2021,"65+","Female","Asian",1,"Employed",0,0,0,2,1,10,1,"not disabled",5,10,10,2,2,5,4,6,6,5,6,"Yes",12,2,2,NA,NA,NA,NA,NA,5,1,0,1,3,6,1,0,3,1,1
140,662.7398,2021,"25-34","Male","Maori",2,"Employed",1,1,1,2,3,1,4,"not disabled",8,8,9,4,1,3,3,7,8,10,9,"Yes",13,1,1,NA,NA,NA,NA,NA,8,0,0,1,3,2,0,0,1,1,1
141,11437.78,2021,"65+","Male","European/Other",1,"Employed",0,0,0,3,1,7,1,"not disabled",5,10,10,3,1,5,3,7,10,3,8,"Yes",15,3,2,NA,NA,NA,NA,NA,8,0,0,1,1,6,0,0,4,1,1
142,1764.809,2021,"35-44","Female","European/Other",1,"Not in the labour force",1,1,2,1,3,5,3,"not disabled",6,8,10,4,1,4,5,8,7,2,1,"Yes",17,1,1,NA,NA,NA,NA,NA,3,0,0,1,3,3,1,0,4,1,3
143,11604.84,2021,"45-54","Female","European/Other",2,"Employed",1,0,0,1,2,7,1,"Disabled",10,6,7,2,1,4,5,7,8,5,4,"No",19,99,2,NA,NA,NA,NA,NA,9,0,0,1,2,4,1,1,4,0,1
144,15660.04,2021,"45-54","Male","European/Other",4,"Employed",1,1,1,1,3,8,5,"not disabled",8,8,8,3,1,5,3,7,10,8,9,"Yes",8,3,2,NA,NA,NA,NA,NA,1,0,0,2,1,4,0,0,4,1,1
146,14324.34,2021,"35-44","Male","European/Other",3,"Employed",0,1,1,1,2,9,1,"not disabled",8,7,7,2,2,4,4,7,10,5,6,"Yes",15,1,1,NA,NA,NA,NA,NA,5,1,1,1,4,3,0,0,4,1,1
147,17795.49,2021,"65+","Female","European/Other",3,"Employed",1,0,0,2,3,3,1,"not disabled",10,8,10,4,1,1,2,5,7,0,0,"Yes",20,1,1,NA,NA,NA,NA,NA,5,0,0,1,1,6,1,0,4,1,1
148,9029.79,2021,"55-64","Male","European/Other",1,"Employed",1,1,1,2,3,9,1,"not disabled",9,10,8,4,1,4,4,7,10,5,8,"Yes",16,2,2,NA,NA,NA,NA,NA,5,1,0,1,1,5,0,0,4,1,1
149,4631.605,2021,"55-64","Female","Asian",4,"Employed",1,0,0,1,1,4,2,"not disabled",0,10,10,5,2,2,5,6,9,1,2,"Yes",20,1,1,NA,NA,NA,NA,NA,5,0,0,1,1,5,1,0,3,1,1
150,1827.876,2021,"55-64","Female","Asian",2,"Employed",0,0,0,2,2,4,1,"not disabled",6,10,6,2,2,2,4,5,10,5,6,"Yes",11,1,2,NA,NA,NA,NA,NA,4,0,0,1,1,5,1,0,3,1,1
151,1827.876,2021,"55-64","Male","Asian",3,"Employed",0,0,0,2,1,7,1,"not disabled",2,8,7,3,1,3,3,1,1,2,3,"Yes",8,3,1,NA,NA,NA,NA,NA,3,0,1,1,5,5,0,0,3,1,1
152,2165.902,2021,"55-64","Female","European/Other",2,"Not in the labour force",1,0,0,1,3,9,1,"not disabled",9,8,8,4,1,2,4,6,7,7,9,"Yes",12,2,2,NA,NA,NA,NA,NA,1,0,0,1,3,5,1,0,4,1,3
153,17538.14,2021,"65+","Male","European/Other",1,"Employed",0,0,0,2,1,10,1,"not disabled",7,7,6,3,1,3,3,5,7,4,6,"Yes",18,1,1,NA,NA,NA,NA,NA,3,0,0,2,3,6,0,0,4,1,1
154,1967.197,2021,"65+","Female","Pacific",4,"Employed",0,0,0,2,1,6,6,"not disabled",5,7,8,3,1,1,5,7,7,5,5,"Yes",18,1,1,NA,NA,NA,NA,NA,4,0,0,2,5,6,1,0,2,1,1
155,234.8279,2021,"25-34","Male","Pacific",4,"Not in the labour force",1,1,2,3,3,8,5,"not disabled",4,10,10,2,1,5,3,4,8,8,8,"Yes",7,2,2,NA,NA,NA,NA,NA,1,0,1,2,1,2,0,0,2,1,3
156,689.0036,2021,"45-54","Female","Maori",3,"Employed",1,1,2,3,3,10,1,"not disabled",10,3,8,1,3,4,5,0,5,0,0,"Yes",7,3,2,NA,NA,NA,NA,NA,1,0,1,3,2,4,1,0,1,1,1
157,8967.376,2021,"25-34","Female","European/Other",1,"Employed",1,1,2,3,2,3,1,"not disabled",5,6,7,3,1,4,5,6,7,3,5,"No",6,3,1,NA,NA,NA,NA,NA,3,1,0,3,3,2,1,0,4,0,1
158,2779.35,2021,"25-34","Female","European/Other",1,"Not in the labour force",0,0,0,3,1,9,1,"not disabled",9,5,7,4,3,4,5,7,9,5,7,"Yes",9,1,1,NA,NA,NA,NA,NA,8,1,0,2,3,2,1,0,4,1,3
159,13706.69,2021,"35-44","Female","European/Other",2,"Employed",1,1,2,1,2,1,6,"not disabled",3,7,7,3,2,3,4,8,8,5,6,"No",17,1,1,NA,NA,NA,NA,NA,9,0,0,3,3,3,1,0,4,0,1
160,1613.51,2021,"65+","Male","Asian",3,"Employed",1,0,0,1,3,3,6,"Disabled",8,7,4,1,1,2,5,8,10,7,8,"Yes",18,1,1,NA,NA,NA,NA,NA,8,0,0,1,3,6,0,1,3,1,1
161,192.6872,2021,"25-34","Female","Asian",4,"Unemployed",1,1,4,1,2,6,1,"not disabled",7,8,8,3,2,3,4,8,9,5,7,"Yes",10,2,2,NA,NA,NA,NA,NA,4,0,0,1,3,2,1,0,3,1,2
162,4568.91,2021,"25-34","Male","European/Other",4,"Employed",0,1,2,1,1,5,1,"not disabled",7,5,7,4,1,4,5,5,9,3,5,"Yes",8,2,1,NA,NA,NA,NA,NA,3,0,0,1,3,2,0,0,4,1,1
163,4568.91,2021,"35-44","Male","European/Other",4,"Employed",0,1,1,1,1,5,5,"not disabled",6,8,7,5,1,2,4,8,8,6,8,"Yes",16,1,1,NA,NA,NA,NA,NA,8,0,0,1,1,3,0,0,4,1,1
164,2707.857,2021,"65+","Female","European/Other",1,"Employed",1,0,0,2,1,6,2,"not disabled",5,9,9,4,1,1,5,10,10,1,4,"Yes",13,3,1,NA,NA,NA,NA,NA,5,0,0,1,2,6,1,0,4,1,1
165,2924.008,2021,"65+","Male","European/Other",1,"Employed",0,0,0,2,1,8,1,"not disabled",8,6,6,4,1,4,5,8,8,6,6,"Yes",14,3,1,NA,NA,NA,NA,NA,3,0,0,3,4,6,0,0,4,1,1
166,2179.559,2021,"35-44","Male","Maori",4,"Employed",1,1,2,1,2,6,1,"not disabled",8,8,8,3,2,5,3,5,7,3,3,"Yes",18,2,1,NA,NA,NA,NA,NA,5,0,0,1,1,3,0,0,1,1,1
167,4194.121,2021,"65+","Male","European/Other",1,"Employed",1,0,0,2,1,1,1,"Disabled",4,4,9,3,1,1,5,8,9,7,8,"Yes",17,2,1,NA,NA,NA,NA,NA,4,0,0,1,2,6,0,1,4,1,1
168,5432.042,2021,"35-44","Male","European/Other",3,"Employed",0,1,1,1,3,8,6,"not disabled",8,10,10,5,1,4,4,0,1,0,1,"Yes",14,1,1,NA,NA,NA,NA,NA,8,0,1,1,2,3,0,0,4,1,1
169,1895.455,2021,"65+","Male","European/Other",2,"Employed",1,0,0,2,1,1,5,"not disabled",8,9,10,4,1,2,4,7,8,3,3,"Yes",20,1,1,NA,NA,NA,NA,NA,3,0,0,1,2,6,0,0,4,1,1
170,567.0516,2021,"25-34","Male","Maori",1,"Employed",1,1,4,3,2,1,1,"not disabled",2,7,9,3,2,2,4,6,10,1,3,"Yes",12,1,1,NA,NA,NA,NA,NA,9,0,0,1,3,2,0,0,1,1,1
171,567.0516,2021,"65+","Male","Maori",3,"Employed",1,0,0,2,1,6,2,"not disabled",8,9,10,4,1,1,5,6,10,3,8,"Yes",16,2,1,NA,NA,NA,NA,NA,8,0,0,1,3,6,0,0,1,1,1
172,662.0494,2021,"45-54","Male","Asian",3,"Not in the labour force",0,0,0,1,2,5,1,"not disabled",7,7,6,3,2,4,3,6,6,6,7,"Yes",12,2,1,NA,NA,NA,NA,NA,2,0,1,3,3,4,0,0,3,1,3
173,2860.047,2021,"45-54","Female","European/Other",4,"Not in the labour force",1,0,0,1,3,4,1,"not disabled",9,8,9,4,1,4,5,8,8,6,6,"Yes",19,1,1,NA,NA,NA,NA,NA,4,1,0,2,2,4,1,0,4,1,3
174,2860.047,2021,"65+","Male","European/Other",1,"Not in the labour force",0,0,0,3,1,10,1,"Disabled",7,7,10,2,1,1,3,6,5,1,1,"No",7,3,1,NA,NA,NA,NA,NA,5,0,0,1,2,6,0,1,4,0,3
175,969.6224,2021,"45-54","Male","Asian",3,"Employed",1,1,3,2,3,6,1,"not disabled",8,10,10,5,2,3,5,9,8,1,5,"Yes",20,1,1,NA,NA,NA,NA,NA,8,0,0,1,1,4,0,0,3,1,1
177,4512.784,2021,"65+","Male","European/Other",1,"Employed",1,0,0,2,1,9,1,"not disabled",6,10,10,4,1,5,4,9,7,6,8,"Yes",14,3,2,NA,NA,NA,NA,NA,8,0,1,1,1,6,0,0,4,1,1
178,7334.242,2021,"35-44","Male","Asian",1,"Employed",1,1,2,3,3,9,1,"not disabled",10,7,7,5,2,4,4,7,9,0,5,"Yes",20,2,2,NA,NA,NA,NA,NA,3,1,0,1,2,3,0,0,3,1,1
179,1066.853,2021,"25-34","Female","Asian",2,"Employed",1,1,2,1,3,9,2,"not disabled",2,8,8,4,1,2,4,6,5,3,2,"Yes",14,1,2,NA,NA,NA,NA,NA,4,0,1,2,5,2,1,0,3,1,1
180,12637.88,2021,"65+","Male","European/Other",4,"Employed",0,0,0,2,1,9,6,"not disabled",8,7,8,4,1,4,4,9,9,4,7,"Yes",19,1,1,NA,NA,NA,NA,NA,8,0,1,2,3,6,0,0,4,1,1
181,1605.263,2021,"65+","Female","European/Other",2,"Not in the labour force",0,0,0,2,1,8,1,"Disabled",4,7,7,3,1,1,5,7,10,0,5,"Yes",20,1,1,NA,NA,NA,NA,NA,8,0,0,2,2,6,1,1,4,1,3
182,2257.89,2021,"35-44","Female","Asian",4,"Employed",1,1,2,1,3,3,6,"not disabled",6,7,5,3,1,3,3,6,9,3,6,"Yes",15,3,1,NA,NA,NA,NA,NA,4,0,1,2,4,3,1,0,3,1,1
183,10447.11,2021,"65+","Female","European/Other",1,"Employed",0,0,0,3,2,8,1,"not disabled",5,6,6,2,1,1,3,4,9,7,6,"Yes",14,1,1,NA,NA,NA,NA,NA,4,0,1,1,5,6,1,0,4,1,1
184,781.9372,2021,"45-54","Female","Asian",4,"Employed",0,0,0,1,3,3,6,"not disabled",8,8,9,3,1,3,3,7,0,6,5,"Yes",20,1,1,NA,NA,NA,NA,NA,4,0,1,3,6,4,1,0,3,1,1
185,975.4602,2021,"55-64","Female","European/Other",2,"Not in the labour force",0,0,0,1,1,6,1,"not disabled",7,9,9,5,1,1,4,7,10,0,6,"Yes",17,1,1,NA,NA,NA,NA,NA,8,0,0,1,4,5,1,0,4,1,3
186,4893.944,2021,"45-54","Male","European/Other",4,"Not in the labour force",0,0,0,1,1,6,1,"not disabled",5,7,5,4,3,5,5,7,9,7,8,"Yes",8,2,2,NA,NA,NA,NA,NA,3,0,0,1,5,4,0,0,4,1,3
187,1482.693,2021,"45-54","Female","European/Other",1,"Employed",1,1,1,1,3,3,1,"not disabled",5,8,7,1,1,4,5,7,8,6,5,"No",20,1,1,NA,NA,NA,NA,NA,9,1,0,1,3,4,1,0,4,0,1
188,1063.487,2021,"25-34","Female","European/Other",4,"Not in the labour force",1,0,0,1,2,8,1,"not disabled",8,6,4,4,1,4,5,7,3,7,7,"Yes",20,2,2,NA,NA,NA,NA,NA,3,0,0,3,6,2,1,0,4,1,3
189,22036.87,2021,"55-64","Male","European/Other",1,"Employed",0,0,0,3,1,8,2,"Disabled",5,10,10,2,1,4,2,0,4,0,2,"Yes",9,4,2,NA,NA,NA,NA,NA,8,0,0,3,3,5,0,1,4,1,1
190,2209.958,2021,"25-34","Male","European/Other",1,"Not in the labour force",1,0,0,2,3,4,6,"not disabled",9,4,7,5,1,4,5,10,10,8,8,"No",13,4,2,NA,NA,NA,NA,NA,3,0,0,2,3,2,0,0,4,0,3
191,3383.868,2021,"35-44","Male","European/Other",3,"Employed",0,1,1,3,1,4,1,"not disabled",6,5,7,4,1,5,4,5,9,5,5,"Yes",4,2,1,NA,NA,NA,NA,NA,3,0,0,2,2,3,0,0,4,1,1
192,1035.741,2021,"45-54","Female","Maori",2,"Employed",1,0,0,1,2,4,1,"not disabled",6,5,5,3,1,5,4,9,10,3,1,"Yes",20,1,1,NA,NA,NA,NA,NA,4,0,1,3,6,4,1,0,1,1,1
193,3427.109,2021,"55-64","Female","European/Other",2,"Employed",0,0,0,3,1,5,1,"not disabled",10,10,10,2,1,5,4,0,10,0,5,"No",5,1,2,NA,NA,NA,NA,NA,5,1,0,1,2,5,1,0,4,0,1
194,3427.109,2021,"55-64","Female","European/Other",1,"Employed",0,0,0,3,1,7,1,"not disabled",5,8,10,4,1,5,4,2,5,3,0,"Yes",11,2,1,NA,NA,NA,NA,NA,5,0,0,3,3,5,1,0,4,1,1
195,1371.379,2021,"25-34","Male","Asian",3,"Not in the labour force",1,1,1,1,3,6,6,"not disabled",4,9,8,4,1,2,5,8,10,7,8,"Yes",20,1,1,NA,NA,NA,NA,NA,8,0,0,1,1,2,0,0,3,1,3
196,2598.285,2021,"45-54","Female","Asian",1,"Employed",0,0,0,3,2,5,1,"not disabled",7,7,7,3,1,2,3,6,8,5,8,"Yes",11,3,1,NA,NA,NA,NA,NA,4,0,0,3,3,4,1,0,3,1,1
197,2371.825,2021,"25-34","Male","Asian",2,"Employed",1,0,0,3,2,8,5,"not disabled",4,10,10,3,1,4,4,10,10,5,10,"Yes",12,2,2,NA,NA,NA,NA,NA,9,0,0,1,2,2,0,0,3,1,1
198,1061.045,2021,"65+","Male","Maori",3,"Not in the labour force",1,0,0,2,3,6,1,"not disabled",8,10,10,4,1,3,5,5,8,3,8,"Yes",20,1,1,NA,NA,NA,NA,NA,8,0,0,1,1,6,0,0,1,1,3
199,6883.918,2021,"55-64","Male","European/Other",4,"Employed",0,0,0,2,3,1,2,"not disabled",10,8,8,4,1,4,5,8,9,6,7,"Yes",20,1,1,NA,NA,NA,NA,NA,9,0,0,1,1,5,0,0,4,1,1
200,96.20105,2021,"65+","Male","European/Other",2,"Unemployed",1,0,0,3,1,9,6,"Disabled",7,8,8,4,1,3,4,8,9,7,8,"Yes",9,2,1,NA,NA,NA,NA,NA,8,0,1,2,3,6,0,1,4,1,2
201,5955.679,2021,"55-64","Female","European/Other",3,"Employed",1,0,0,2,3,4,1,"not disabled",8,9,10,5,1,3,5,7,9,2,5,"Yes",20,1,1,NA,NA,NA,NA,NA,4,0,0,1,1,5,1,0,4,1,1
202,414.451,2021,"55-64","Female","Asian",4,"Not in the labour force",1,1,2,1,3,3,6,"Disabled",3,9,9,5,1,4,5,9,9,5,5,"Yes",17,1,1,NA,NA,NA,NA,NA,4,0,0,1,3,5,1,1,3,1,3
203,1909.797,2021,"15-24","Female","Asian",1,"Employed",0,0,0,3,2,5,1,"not disabled",5,9,10,4,2,5,5,7,8,7,7,"Yes",17,2,2,NA,NA,NA,NA,NA,5,0,0,1,1,1,1,0,3,1,1
204,2696.829,2021,"65+","Male","European/Other",4,"Employed",0,0,0,2,1,7,1,"not disabled",8,10,10,4,1,2,5,8,9,7,7,"Yes",16,2,2,NA,NA,NA,NA,NA,3,1,0,1,3,6,0,0,4,1,1
205,13953.81,2021,"35-44","Female","European/Other",1,"Employed",1,1,3,1,3,9,1,"not disabled",7,7,8,5,1,5,5,7,9,1,6,"Yes",13,1,1,NA,NA,NA,NA,NA,5,0,0,1,1,3,1,0,4,1,1
206,5163.378,2021,"55-64","Male","European/Other",4,"Employed",1,0,0,2,2,2,1,"not disabled",5,7,6,3,2,4,4,6,8,5,7,"Yes",18,3,2,NA,NA,NA,NA,NA,3,0,0,1,2,5,0,0,4,1,1
207,3887.704,2021,"35-44","Female","European/Other",4,"Employed",1,1,2,1,3,2,1,"not disabled",8,0,9,4,2,5,5,8,7,6,7,"Yes",18,1,1,NA,NA,NA,NA,NA,3,0,0,2,2,3,1,0,4,1,1
208,1243.086,2021,"15-24","Female","European/Other",1,"Not in the labour force",0,0,0,1,2,3,1,"not disabled",3,5,7,4,2,4,5,7,8,5,7,"Not Eligible",14,1,3,NA,NA,NA,NA,NA,3,0,1,3,3,1,1,0,4,99,3
209,3004,2021,"45-54","Male","European/Other",1,"Employed",1,0,0,2,2,2,1,"not disabled",5,6,7,4,1,5,5,8,9,7,4,"Yes",10,4,2,NA,NA,NA,NA,NA,3,0,1,1,4,4,0,0,4,1,1
210,2361.393,2021,"45-54","Female","European/Other",3,"Employed",1,1,1,1,3,1,1,"not disabled",3,8,8,4,1,3,5,5,9,2,6,"Yes",18,1,1,NA,NA,NA,NA,NA,8,0,0,1,4,4,1,0,4,1,1
211,3126.454,2021,"65+","Female","Asian",1,"Employed",0,0,0,2,1,7,6,"not disabled",5,5,7,4,2,5,5,7,1,0,2,"Yes",18,1,1,NA,NA,NA,NA,NA,8,0,0,2,4,6,1,0,3,1,1
212,4034.253,2021,"35-44","Male","European/Other",4,"Employed",0,1,2,1,3,4,1,"not disabled",6,7,8,3,1,4,5,8,10,6,1,"Yes",14,1,1,NA,NA,NA,NA,NA,5,0,1,1,4,3,0,0,4,1,1
213,2370.398,2021,"15-24","Female","European/Other",1,"Not in the labour force",0,0,0,3,3,7,1,"not disabled",7,8,8,5,1,4,5,6,8,5,7,"Not Eligible",18,1,1,NA,NA,NA,NA,NA,4,0,0,2,3,1,1,0,4,99,3
214,4679.833,2021,"35-44","Male","Asian",1,"Employed",0,1,2,3,1,10,1,"not disabled",2,5,8,2,3,5,5,8,8,5,4,"Yes",4,4,3,NA,NA,NA,NA,NA,9,0,0,5,5,3,0,0,3,1,1
215,21576.96,2021,"25-34","Male","European/Other",4,"Employed",1,0,0,1,3,2,1,"not disabled",10,10,10,4,2,5,5,7,10,7,7,"Yes",19,4,1,NA,NA,NA,NA,NA,3,0,1,2,1,2,0,0,4,1,1
216,189.2664,2021,"15-24","Female","European/Other",1,"Unemployed",0,0,0,2,3,6,1,"not disabled",7,8,8,4,2,4,4,6,8,5,5,"Not Eligible",15,1,1,NA,NA,NA,NA,NA,8,0,0,1,2,1,1,0,4,99,2
217,187.6544,2021,"65+","Male","Asian",3,"Not in the labour force",0,0,0,3,1,9,2,"Disabled",10,10,8,4,1,3,5,8,9,8,9,"Yes",20,3,1,NA,NA,NA,NA,NA,3,0,0,1,2,6,0,1,3,1,3
218,7116.717,2021,"45-54","Female","European/Other",4,"Employed",0,0,0,2,2,4,1,"not disabled",7,8,8,3,1,1,2,7,4,3,4,"Yes",12,1,1,NA,NA,NA,NA,NA,3,0,1,3,1,4,1,0,4,1,1
219,52.02877,2021,"65+","Male","Pacific",4,"Unemployed",1,0,0,2,3,3,1,"not disabled",8,10,8,4,1,5,5,7,7,7,7,"Yes",18,2,1,NA,NA,NA,NA,NA,8,0,0,3,2,6,0,0,2,1,2
220,223.9346,2021,"65+","Female","Pacific",1,"Not in the labour force",0,0,0,2,3,1,6,"not disabled",10,10,10,4,1,3,4,5,10,6,8,"Yes",20,1,1,NA,NA,NA,NA,NA,4,1,0,1,1,6,1,0,2,1,3
221,148.189,2021,"45-54","Female","Pacific",4,"Not in the labour force",1,0,0,1,3,5,1,"not disabled",7,8,8,3,2,4,4,9,8,4,4,"Yes",12,2,1,NA,NA,NA,NA,NA,8,0,0,1,3,4,1,0,2,1,3
222,4820.86,2021,"45-54","Male","European/Other",3,"Employed",1,0,0,2,3,6,1,"not disabled",10,10,10,5,1,3,5,8,10,2,5,"Yes",20,1,1,NA,NA,NA,NA,NA,8,0,0,1,1,4,0,0,4,1,1
223,2181.3,2021,"55-64","Female","European/Other",3,"Employed",0,0,0,3,2,3,1,"not disabled",8,5,5,2,1,2,3,5,3,0,0,"Yes",17,2,2,NA,NA,NA,NA,NA,4,0,1,2,2,5,1,0,4,1,1
224,551.3388,2021,"65+","Female","Maori",3,"Employed",1,0,0,2,2,3,6,"not disabled",8,9,10,4,1,3,4,8,7,6,5,"Yes",18,1,1,NA,NA,NA,NA,NA,3,0,0,1,2,6,1,0,1,1,1
225,712.5725,2021,"35-44","Male","Asian",4,"Employed",0,0,0,1,3,7,2,"not disabled",6,8,8,3,1,5,5,8,8,5,7,"Yes",18,1,1,NA,NA,NA,NA,NA,4,1,1,3,2,3,0,0,3,1,1
226,516.949,2021,"35-44","Male","Asian",1,"Employed",1,1,1,1,3,9,2,"not disabled",5,9,9,3,1,4,5,7,10,0,5,"Yes",12,1,2,NA,NA,NA,NA,NA,3,0,0,2,2,3,0,0,3,1,1
227,622.5051,2021,"25-34","Male","Maori",2,"Not in the labour force",1,1,3,1,2,9,5,"not disabled",10,6,8,4,1,3,3,7,7,8,8,"No",6,3,2,NA,NA,NA,NA,NA,8,1,0,1,2,2,0,0,1,0,3
228,2679.996,2021,"15-24","Male","European/Other",1,"Not in the labour force",0,0,0,1,3,5,1,"Disabled",3,7,4,3,1,3,4,4,7,6,5,"Not Eligible",18,1,1,NA,NA,NA,NA,NA,3,0,1,2,3,1,0,1,4,99,3
229,542.0219,2021,"55-64","Female","Pacific",2,"Not in the labour force",1,0,0,1,3,8,6,"not disabled",10,10,10,5,1,4,4,8,10,10,10,"Yes",19,2,1,NA,NA,NA,NA,NA,8,0,0,1,2,5,1,0,2,1,3
